env,label,path,split
sketch,92,sketch/raccoon/sketch_237_000143.jpg,train
sketch,81,sketch/pear/sketch_216_000028.jpg,test
sketch,58,sketch/goatee/sketch_131_000211.jpg,test
sketch,52,sketch/flamingo/sketch_118_000131.jpg,train
sketch,50,sketch/fence/sketch_112_000021.jpg,train
sketch,74,sketch/mosquito/sketch_189_000113.jpg,train
sketch,15,sketch/broccoli/sketch_044_000070.jpg,val
sketch,2,sketch/ant/sketch_007_000104.jpg,val
sketch,112,sketch/teapot/sketch_303_000265.jpg,train
sketch,121,sketch/umbrella/sketch_329_000144.jpg,train
sketch,43,sketch/dragon/sketch_096_000037.jpg,test
sketch,36,sketch/computer/sketch_078_000029.jpg,test
sketch,65,sketch/kangaroo/sketch_160_000058.jpg,train
sketch,99,sketch/sheep/sketch_259_000147.jpg,train
sketch,84,sketch/penguin/sketch_219_000180.jpg,val
sketch,125,sketch/zebra/sketch_344_000233.jpg,test
sketch,60,sketch/guitar/sketch_135_000144.jpg,train
sketch,99,sketch/sheep/sketch_259_000224.jpg,train
sketch,44,sketch/drums/sketch_099_000213.jpg,test
sketch,1,sketch/alarm_clock/sketch_003_000098.jpg,train
sketch,100,sketch/shoe/sketch_260_000438.jpg,train
sketch,51,sketch/fish/sketch_117_000217.jpg,train
sketch,100,sketch/shoe/sketch_260_000038.jpg,train
sketch,98,sketch/see_saw/sketch_257_000498.jpg,train
sketch,82,sketch/peas/sketch_217_000063.jpg,test
sketch,93,sketch/rhinoceros/sketch_243_000139.jpg,train
sketch,90,sketch/purse/sketch_235_000158.jpg,train
sketch,105,sketch/squirrel/sketch_282_000133.jpg,train
sketch,117,sketch/tiger/sketch_312_000106.jpg,train
sketch,61,sketch/hammer/sketch_137_000003.jpg,val
sketch,45,sketch/duck/sketch_100_000150.jpg,train
sketch,81,sketch/pear/sketch_216_000088.jpg,train
sketch,120,sketch/truck/sketch_326_000118.jpg,train
sketch,102,sketch/snake/sketch_270_000170.jpg,train
sketch,85,sketch/pig/sketch_223_000044.jpg,train
sketch,87,sketch/pineapple/sketch_225_000068.jpg,train
sketch,115,sketch/The_Eiffel_Tower/sketch_309_000093.jpg,train
sketch,38,sketch/crab/sketch_083_000135.jpg,train
sketch,101,sketch/skateboard/sketch_264_000327.jpg,test
sketch,104,sketch/spider/sketch_277_000596.jpg,train
sketch,125,sketch/zebra/sketch_344_000041.jpg,train
sketch,51,sketch/fish/sketch_117_000324.jpg,train
sketch,125,sketch/zebra/sketch_344_000152.jpg,train
sketch,30,sketch/cello/sketch_067_000030.jpg,val
sketch,71,sketch/lobster/sketch_177_000020.jpg,train
sketch,73,sketch/monkey/sketch_187_000095.jpg,test
sketch,75,sketch/mouse/sketch_192_000039.jpg,val
sketch,89,sketch/power_outlet/sketch_234_000018.jpg,train
sketch,89,sketch/power_outlet/sketch_234_000016.jpg,train
sketch,20,sketch/calculator/sketch_053_000015.jpg,test
sketch,94,sketch/rifle/sketch_244_000006.jpg,train
sketch,1,sketch/alarm_clock/sketch_003_000061.jpg,train
sketch,48,sketch/eyeglasses/sketch_108_000123.jpg,train
sketch,66,sketch/lantern/sketch_166_000003.jpg,test
sketch,30,sketch/cello/sketch_067_000055.jpg,test
sketch,76,sketch/mug/sketch_195_000090.jpg,val
sketch,92,sketch/raccoon/sketch_237_000022.jpg,val
sketch,73,sketch/monkey/sketch_187_000105.jpg,test
sketch,96,sketch/screwdriver/sketch_255_000056.jpg,train
sketch,13,sketch/blueberry/sketch_035_000116.jpg,test
sketch,67,sketch/laptop/sketch_167_000234.jpg,test
sketch,98,sketch/see_saw/sketch_257_000258.jpg,train
sketch,93,sketch/rhinoceros/sketch_243_000006.jpg,train
sketch,13,sketch/blueberry/sketch_035_000093.jpg,train
sketch,69,sketch/lion/sketch_175_000247.jpg,train
sketch,11,sketch/bird/sketch_032_000296.jpg,train
sketch,73,sketch/monkey/sketch_187_000063.jpg,train
sketch,65,sketch/kangaroo/sketch_160_000039.jpg,train
sketch,121,sketch/umbrella/sketch_329_000188.jpg,train
sketch,98,sketch/see_saw/sketch_257_000271.jpg,train
sketch,85,sketch/pig/sketch_223_000038.jpg,val
sketch,69,sketch/lion/sketch_175_000190.jpg,train
sketch,117,sketch/tiger/sketch_312_000065.jpg,train
sketch,125,sketch/zebra/sketch_344_000129.jpg,train
sketch,59,sketch/grapes/sketch_133_000212.jpg,train
sketch,69,sketch/lion/sketch_175_000320.jpg,train
sketch,78,sketch/onion/sketch_203_000093.jpg,train
sketch,13,sketch/blueberry/sketch_035_000057.jpg,train
sketch,110,sketch/swan/sketch_297_000049.jpg,train
sketch,74,sketch/mosquito/sketch_189_000044.jpg,test
sketch,100,sketch/shoe/sketch_260_000035.jpg,train
sketch,116,sketch/The_Great_Wall_of_China/sketch_310_000085.jpg,train
sketch,38,sketch/crab/sketch_083_000026.jpg,train
sketch,86,sketch/pillow/sketch_224_000005.jpg,train
sketch,54,sketch/foot/sketch_124_000221.jpg,train
sketch,80,sketch/peanut/sketch_215_000079.jpg,val
sketch,95,sketch/saxophone/sketch_251_000038.jpg,test
sketch,63,sketch/helmet/sketch_144_000019.jpg,train
sketch,101,sketch/skateboard/sketch_264_000313.jpg,train
sketch,7,sketch/basket/sketch_019_000157.jpg,val
sketch,113,sketch/teddy-bear/sketch_304_000133.jpg,test
sketch,104,sketch/spider/sketch_277_000178.jpg,train
sketch,6,sketch/banana/sketch_014_000149.jpg,train
sketch,68,sketch/leaf/sketch_168_000200.jpg,train
sketch,8,sketch/bathtub/sketch_022_000146.jpg,test
sketch,32,sketch/chair/sketch_069_000078.jpg,train
sketch,51,sketch/fish/sketch_117_000170.jpg,train
sketch,11,sketch/bird/sketch_032_000115.jpg,train
sketch,10,sketch/bee/sketch_027_000108.jpg,train
sketch,79,sketch/panda/sketch_209_000062.jpg,test
sketch,95,sketch/saxophone/sketch_251_000277.jpg,train
sketch,53,sketch/flower/sketch_122_000139.jpg,train
sketch,22,sketch/camera/sketch_056_000104.jpg,train
sketch,45,sketch/duck/sketch_100_000144.jpg,train
sketch,10,sketch/bee/sketch_027_000101.jpg,val
sketch,17,sketch/butterfly/sketch_050_000105.jpg,test
sketch,93,sketch/rhinoceros/sketch_243_000158.jpg,train
sketch,98,sketch/see_saw/sketch_257_000351.jpg,test
sketch,110,sketch/swan/sketch_297_000054.jpg,train
sketch,105,sketch/squirrel/sketch_282_000355.jpg,train
sketch,63,sketch/helmet/sketch_144_000046.jpg,train
sketch,93,sketch/rhinoceros/sketch_243_000113.jpg,train
sketch,109,sketch/submarine/sketch_294_000067.jpg,test
sketch,119,sketch/train/sketch_322_000046.jpg,train
sketch,24,sketch/cannon/sketch_060_000014.jpg,train
sketch,103,sketch/speedboat/sketch_276_000443.jpg,train
sketch,54,sketch/foot/sketch_124_000192.jpg,val
sketch,69,sketch/lion/sketch_175_000303.jpg,train
sketch,87,sketch/pineapple/sketch_225_000042.jpg,train
sketch,101,sketch/skateboard/sketch_264_000104.jpg,test
sketch,11,sketch/bird/sketch_032_000267.jpg,val
sketch,103,sketch/speedboat/sketch_276_000475.jpg,train
sketch,78,sketch/onion/sketch_203_000063.jpg,train
sketch,24,sketch/cannon/sketch_060_000059.jpg,train
sketch,97,sketch/sea_turtle/sketch_256_000074.jpg,train
sketch,100,sketch/shoe/sketch_260_000233.jpg,train
sketch,51,sketch/fish/sketch_117_000086.jpg,train
sketch,49,sketch/feather/sketch_111_000315.jpg,train
sketch,93,sketch/rhinoceros/sketch_243_000032.jpg,train
sketch,124,sketch/whale/sketch_337_000086.jpg,train
sketch,25,sketch/canoe/sketch_061_000023.jpg,test
sketch,49,sketch/feather/sketch_111_000087.jpg,train
sketch,69,sketch/lion/sketch_175_000072.jpg,train
sketch,99,sketch/sheep/sketch_259_000308.jpg,train
sketch,77,sketch/mushroom/sketch_196_000062.jpg,train
sketch,8,sketch/bathtub/sketch_022_000187.jpg,test
sketch,63,sketch/helmet/sketch_144_000141.jpg,train
sketch,4,sketch/asparagus/sketch_011_000164.jpg,test
sketch,117,sketch/tiger/sketch_312_000285.jpg,train
sketch,39,sketch/crocodile/sketch_085_000033.jpg,test
sketch,69,sketch/lion/sketch_175_000185.jpg,train
sketch,15,sketch/broccoli/sketch_044_000053.jpg,test
sketch,53,sketch/flower/sketch_122_000058.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000103.jpg,train
sketch,105,sketch/squirrel/sketch_282_000164.jpg,test
sketch,11,sketch/bird/sketch_032_000222.jpg,train
sketch,17,sketch/butterfly/sketch_050_000066.jpg,train
sketch,104,sketch/spider/sketch_277_000166.jpg,train
sketch,12,sketch/blackberry/sketch_034_000023.jpg,test
sketch,21,sketch/camel/sketch_055_000053.jpg,test
sketch,54,sketch/foot/sketch_124_000072.jpg,test
sketch,107,sketch/streetlight/sketch_292_000265.jpg,train
sketch,103,sketch/speedboat/sketch_276_000479.jpg,train
sketch,85,sketch/pig/sketch_223_000187.jpg,train
sketch,74,sketch/mosquito/sketch_189_000082.jpg,train
sketch,72,sketch/microphone/sketch_185_000095.jpg,train
sketch,91,sketch/rabbit/sketch_236_000010.jpg,test
sketch,49,sketch/feather/sketch_111_000321.jpg,train
sketch,62,sketch/helicopter/sketch_143_000144.jpg,test
sketch,17,sketch/butterfly/sketch_050_000169.jpg,train
sketch,27,sketch/castle/sketch_064_000055.jpg,val
sketch,100,sketch/shoe/sketch_260_000412.jpg,train
sketch,95,sketch/saxophone/sketch_251_000016.jpg,train
sketch,41,sketch/dog/sketch_092_000136.jpg,train
sketch,117,sketch/tiger/sketch_312_000322.jpg,train
sketch,102,sketch/snake/sketch_270_000376.jpg,train
sketch,11,sketch/bird/sketch_032_000155.jpg,test
sketch,55,sketch/fork/sketch_125_000136.jpg,val
sketch,125,sketch/zebra/sketch_344_000033.jpg,train
sketch,103,sketch/speedboat/sketch_276_000481.jpg,train
sketch,110,sketch/swan/sketch_297_000153.jpg,train
sketch,95,sketch/saxophone/sketch_251_000043.jpg,train
sketch,15,sketch/broccoli/sketch_044_000021.jpg,train
sketch,110,sketch/swan/sketch_297_000077.jpg,test
sketch,10,sketch/bee/sketch_027_000119.jpg,train
sketch,75,sketch/mouse/sketch_192_000058.jpg,val
sketch,102,sketch/snake/sketch_270_000356.jpg,train
sketch,102,sketch/snake/sketch_270_000186.jpg,train
sketch,51,sketch/fish/sketch_117_000105.jpg,train
sketch,69,sketch/lion/sketch_175_000039.jpg,train
sketch,109,sketch/submarine/sketch_294_000207.jpg,train
sketch,43,sketch/dragon/sketch_096_000186.jpg,train
sketch,114,sketch/television/sketch_306_000032.jpg,val
sketch,123,sketch/watermelon/sketch_335_000051.jpg,train
sketch,103,sketch/speedboat/sketch_276_000404.jpg,train
sketch,60,sketch/guitar/sketch_135_000106.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000232.jpg,train
sketch,110,sketch/swan/sketch_297_000197.jpg,train
sketch,46,sketch/dumbbell/sketch_101_000099.jpg,test
sketch,79,sketch/panda/sketch_209_000049.jpg,val
sketch,96,sketch/screwdriver/sketch_255_000371.jpg,test
sketch,115,sketch/The_Eiffel_Tower/sketch_309_000061.jpg,train
sketch,120,sketch/truck/sketch_326_000248.jpg,train
sketch,124,sketch/whale/sketch_337_000084.jpg,test
sketch,124,sketch/whale/sketch_337_000061.jpg,train
sketch,44,sketch/drums/sketch_099_000027.jpg,train
sketch,59,sketch/grapes/sketch_133_000060.jpg,train
sketch,1,sketch/alarm_clock/sketch_003_000046.jpg,train
sketch,101,sketch/skateboard/sketch_264_000077.jpg,test
sketch,21,sketch/camel/sketch_055_000025.jpg,train
sketch,88,sketch/potato/sketch_233_000038.jpg,test
sketch,108,sketch/string_bean/sketch_293_000045.jpg,test
sketch,15,sketch/broccoli/sketch_044_000080.jpg,train
sketch,53,sketch/flower/sketch_122_000184.jpg,train
sketch,85,sketch/pig/sketch_223_000013.jpg,train
sketch,98,sketch/see_saw/sketch_257_000192.jpg,train
sketch,58,sketch/goatee/sketch_131_000208.jpg,train
sketch,92,sketch/raccoon/sketch_237_000237.jpg,train
sketch,61,sketch/hammer/sketch_137_000025.jpg,test
sketch,95,sketch/saxophone/sketch_251_000068.jpg,train
sketch,73,sketch/monkey/sketch_187_000140.jpg,train
sketch,57,sketch/giraffe/sketch_130_000150.jpg,train
sketch,104,sketch/spider/sketch_277_000578.jpg,train
sketch,54,sketch/foot/sketch_124_000163.jpg,test
sketch,111,sketch/table/sketch_302_000125.jpg,train
sketch,80,sketch/peanut/sketch_215_000012.jpg,test
sketch,109,sketch/submarine/sketch_294_000167.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000079.jpg,test
sketch,93,sketch/rhinoceros/sketch_243_000010.jpg,train
sketch,103,sketch/speedboat/sketch_276_000291.jpg,train
sketch,68,sketch/leaf/sketch_168_000218.jpg,train
sketch,92,sketch/raccoon/sketch_237_000136.jpg,test
sketch,99,sketch/sheep/sketch_259_000346.jpg,train
sketch,100,sketch/shoe/sketch_260_000280.jpg,val
sketch,69,sketch/lion/sketch_175_000053.jpg,train
sketch,68,sketch/leaf/sketch_168_000302.jpg,train
sketch,14,sketch/bottlecap/sketch_038_000113.jpg,train
sketch,54,sketch/foot/sketch_124_000184.jpg,val
sketch,122,sketch/vase/sketch_332_000054.jpg,test
sketch,123,sketch/watermelon/sketch_335_000055.jpg,train
sketch,50,sketch/fence/sketch_112_000124.jpg,train
sketch,99,sketch/sheep/sketch_259_000392.jpg,train
sketch,77,sketch/mushroom/sketch_196_000133.jpg,val
sketch,47,sketch/elephant/sketch_104_000236.jpg,train
sketch,51,sketch/fish/sketch_117_000186.jpg,test
sketch,124,sketch/whale/sketch_337_000150.jpg,train
sketch,63,sketch/helmet/sketch_144_000158.jpg,test
sketch,78,sketch/onion/sketch_203_000150.jpg,test
sketch,46,sketch/dumbbell/sketch_101_000149.jpg,test
sketch,58,sketch/goatee/sketch_131_000120.jpg,train
sketch,107,sketch/streetlight/sketch_292_000133.jpg,train
sketch,56,sketch/frog/sketch_126_000175.jpg,train
sketch,92,sketch/raccoon/sketch_237_000206.jpg,train
sketch,105,sketch/squirrel/sketch_282_000227.jpg,test
sketch,115,sketch/The_Eiffel_Tower/sketch_309_000246.jpg,val
sketch,102,sketch/snake/sketch_270_000205.jpg,train
sketch,120,sketch/truck/sketch_326_000210.jpg,train
sketch,9,sketch/bear/sketch_024_000046.jpg,train
sketch,104,sketch/spider/sketch_277_000501.jpg,train
sketch,16,sketch/bus/sketch_048_000039.jpg,train
sketch,100,sketch/shoe/sketch_260_000605.jpg,train
sketch,39,sketch/crocodile/sketch_085_000053.jpg,train
sketch,18,sketch/cactus/sketch_051_000034.jpg,val
sketch,53,sketch/flower/sketch_122_000187.jpg,train
sketch,46,sketch/dumbbell/sketch_101_000057.jpg,val
sketch,59,sketch/grapes/sketch_133_000269.jpg,train
sketch,99,sketch/sheep/sketch_259_000070.jpg,train
sketch,117,sketch/tiger/sketch_312_000007.jpg,train
sketch,74,sketch/mosquito/sketch_189_000140.jpg,test
sketch,77,sketch/mushroom/sketch_196_000008.jpg,train
sketch,104,sketch/spider/sketch_277_000283.jpg,train
sketch,94,sketch/rifle/sketch_244_000060.jpg,test
sketch,75,sketch/mouse/sketch_192_000124.jpg,train
sketch,70,sketch/lipstick/sketch_176_000087.jpg,train
sketch,97,sketch/sea_turtle/sketch_256_000239.jpg,train
sketch,123,sketch/watermelon/sketch_335_000018.jpg,test
sketch,42,sketch/dolphin/sketch_093_000057.jpg,test
sketch,82,sketch/peas/sketch_217_000025.jpg,val
sketch,74,sketch/mosquito/sketch_189_000030.jpg,train
sketch,110,sketch/swan/sketch_297_000159.jpg,train
sketch,67,sketch/laptop/sketch_167_000197.jpg,train
sketch,98,sketch/see_saw/sketch_257_000042.jpg,train
sketch,85,sketch/pig/sketch_223_000087.jpg,train
sketch,32,sketch/chair/sketch_069_000055.jpg,val
sketch,44,sketch/drums/sketch_099_000044.jpg,train
sketch,44,sketch/drums/sketch_099_000184.jpg,train
sketch,65,sketch/kangaroo/sketch_160_000041.jpg,train
sketch,120,sketch/truck/sketch_326_000126.jpg,test
sketch,67,sketch/laptop/sketch_167_000120.jpg,test
sketch,16,sketch/bus/sketch_048_000197.jpg,train
sketch,117,sketch/tiger/sketch_312_000090.jpg,train
sketch,121,sketch/umbrella/sketch_329_000112.jpg,train
sketch,6,sketch/banana/sketch_014_000099.jpg,train
sketch,99,sketch/sheep/sketch_259_000367.jpg,train
sketch,59,sketch/grapes/sketch_133_000018.jpg,train
sketch,69,sketch/lion/sketch_175_000158.jpg,train
sketch,13,sketch/blueberry/sketch_035_000105.jpg,val
sketch,15,sketch/broccoli/sketch_044_000034.jpg,train
sketch,56,sketch/frog/sketch_126_000079.jpg,train
sketch,27,sketch/castle/sketch_064_000013.jpg,val
sketch,28,sketch/cat/sketch_065_000006.jpg,test
sketch,67,sketch/laptop/sketch_167_000001.jpg,train
sketch,86,sketch/pillow/sketch_224_000107.jpg,val
sketch,55,sketch/fork/sketch_125_000119.jpg,train
sketch,93,sketch/rhinoceros/sketch_243_000089.jpg,train
sketch,92,sketch/raccoon/sketch_237_000125.jpg,train
sketch,120,sketch/truck/sketch_326_000029.jpg,train
sketch,104,sketch/spider/sketch_277_000564.jpg,train
sketch,103,sketch/speedboat/sketch_276_000200.jpg,train
sketch,79,sketch/panda/sketch_209_000007.jpg,train
sketch,80,sketch/peanut/sketch_215_000040.jpg,train
sketch,16,sketch/bus/sketch_048_000045.jpg,val
sketch,102,sketch/snake/sketch_270_000050.jpg,train
sketch,2,sketch/ant/sketch_007_000026.jpg,test
sketch,44,sketch/drums/sketch_099_000153.jpg,train
sketch,68,sketch/leaf/sketch_168_000160.jpg,train
sketch,95,sketch/saxophone/sketch_251_000113.jpg,train
sketch,99,sketch/sheep/sketch_259_000163.jpg,train
sketch,101,sketch/skateboard/sketch_264_000234.jpg,train
sketch,100,sketch/shoe/sketch_260_000101.jpg,train
sketch,71,sketch/lobster/sketch_177_000163.jpg,test
sketch,38,sketch/crab/sketch_083_000057.jpg,test
sketch,101,sketch/skateboard/sketch_264_000078.jpg,train
sketch,120,sketch/truck/sketch_326_000258.jpg,train
sketch,49,sketch/feather/sketch_111_000224.jpg,test
sketch,117,sketch/tiger/sketch_312_000157.jpg,train
sketch,101,sketch/skateboard/sketch_264_000159.jpg,train
sketch,107,sketch/streetlight/sketch_292_000176.jpg,train
sketch,55,sketch/fork/sketch_125_000023.jpg,test
sketch,48,sketch/eyeglasses/sketch_108_000054.jpg,train
sketch,62,sketch/helicopter/sketch_143_000071.jpg,train
sketch,111,sketch/table/sketch_302_000219.jpg,train
sketch,28,sketch/cat/sketch_065_000062.jpg,train
sketch,60,sketch/guitar/sketch_135_000137.jpg,train
sketch,115,sketch/The_Eiffel_Tower/sketch_309_000254.jpg,train
sketch,115,sketch/The_Eiffel_Tower/sketch_309_000179.jpg,test
sketch,36,sketch/computer/sketch_078_000019.jpg,val
sketch,32,sketch/chair/sketch_069_000032.jpg,val
sketch,100,sketch/shoe/sketch_260_000349.jpg,train
sketch,54,sketch/foot/sketch_124_000037.jpg,train
sketch,41,sketch/dog/sketch_092_000302.jpg,train
sketch,104,sketch/spider/sketch_277_000296.jpg,train
sketch,76,sketch/mug/sketch_195_000171.jpg,test
sketch,107,sketch/streetlight/sketch_292_000190.jpg,train
sketch,100,sketch/shoe/sketch_260_000404.jpg,train
sketch,51,sketch/fish/sketch_117_000195.jpg,train
sketch,98,sketch/see_saw/sketch_257_000464.jpg,train
sketch,26,sketch/carrot/sketch_063_000025.jpg,val
sketch,93,sketch/rhinoceros/sketch_243_000165.jpg,train
sketch,103,sketch/speedboat/sketch_276_000056.jpg,train
sketch,9,sketch/bear/sketch_024_000119.jpg,train
sketch,63,sketch/helmet/sketch_144_000186.jpg,train
sketch,47,sketch/elephant/sketch_104_000128.jpg,test
sketch,38,sketch/crab/sketch_083_000094.jpg,test
sketch,92,sketch/raccoon/sketch_237_000314.jpg,test
sketch,54,sketch/foot/sketch_124_000204.jpg,val
sketch,77,sketch/mushroom/sketch_196_000036.jpg,train
sketch,100,sketch/shoe/sketch_260_000331.jpg,train
sketch,124,sketch/whale/sketch_337_000016.jpg,train
sketch,9,sketch/bear/sketch_024_000108.jpg,train
sketch,5,sketch/axe/sketch_012_000119.jpg,test
sketch,110,sketch/swan/sketch_297_000179.jpg,train
sketch,124,sketch/whale/sketch_337_000170.jpg,train
sketch,69,sketch/lion/sketch_175_000078.jpg,train
sketch,15,sketch/broccoli/sketch_044_000041.jpg,test
sketch,45,sketch/duck/sketch_100_000257.jpg,train
sketch,99,sketch/sheep/sketch_259_000186.jpg,train
sketch,69,sketch/lion/sketch_175_000261.jpg,train
sketch,103,sketch/speedboat/sketch_276_000208.jpg,train
sketch,98,sketch/see_saw/sketch_257_000461.jpg,test
sketch,15,sketch/broccoli/sketch_044_000035.jpg,train
sketch,49,sketch/feather/sketch_111_000227.jpg,test
sketch,101,sketch/skateboard/sketch_264_000031.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000120.jpg,train
sketch,102,sketch/snake/sketch_270_000125.jpg,val
sketch,121,sketch/umbrella/sketch_329_000022.jpg,train
sketch,59,sketch/grapes/sketch_133_000047.jpg,train
sketch,56,sketch/frog/sketch_126_000161.jpg,test
sketch,120,sketch/truck/sketch_326_000226.jpg,train
sketch,10,sketch/bee/sketch_027_000011.jpg,test
sketch,44,sketch/drums/sketch_099_000210.jpg,test
sketch,5,sketch/axe/sketch_012_000210.jpg,val
sketch,104,sketch/spider/sketch_277_000038.jpg,train
sketch,47,sketch/elephant/sketch_104_000132.jpg,train
sketch,122,sketch/vase/sketch_332_000108.jpg,train
sketch,98,sketch/see_saw/sketch_257_000479.jpg,train
sketch,116,sketch/The_Great_Wall_of_China/sketch_310_000005.jpg,train
sketch,8,sketch/bathtub/sketch_022_000132.jpg,train
sketch,58,sketch/goatee/sketch_131_000212.jpg,train
sketch,23,sketch/candle/sketch_059_000046.jpg,test
sketch,91,sketch/rabbit/sketch_236_000074.jpg,train
sketch,103,sketch/speedboat/sketch_276_000211.jpg,val
sketch,0,sketch/aircraft_carrier/sketch_001_000051.jpg,test
sketch,51,sketch/fish/sketch_117_000279.jpg,train
sketch,92,sketch/raccoon/sketch_237_000025.jpg,train
sketch,41,sketch/dog/sketch_092_000110.jpg,test
sketch,9,sketch/bear/sketch_024_000040.jpg,train
sketch,85,sketch/pig/sketch_223_000027.jpg,test
sketch,123,sketch/watermelon/sketch_335_000120.jpg,test
sketch,3,sketch/anvil/sketch_008_000071.jpg,test
sketch,65,sketch/kangaroo/sketch_160_000103.jpg,val
sketch,46,sketch/dumbbell/sketch_101_000124.jpg,train
sketch,102,sketch/snake/sketch_270_000204.jpg,train
sketch,101,sketch/skateboard/sketch_264_000007.jpg,train
sketch,105,sketch/squirrel/sketch_282_000251.jpg,train
sketch,105,sketch/squirrel/sketch_282_000294.jpg,test
sketch,87,sketch/pineapple/sketch_225_000130.jpg,train
sketch,123,sketch/watermelon/sketch_335_000063.jpg,test
sketch,96,sketch/screwdriver/sketch_255_000141.jpg,train
sketch,47,sketch/elephant/sketch_104_000119.jpg,train
sketch,73,sketch/monkey/sketch_187_000051.jpg,train
sketch,56,sketch/frog/sketch_126_000095.jpg,test
sketch,8,sketch/bathtub/sketch_022_000032.jpg,train
sketch,94,sketch/rifle/sketch_244_000017.jpg,train
sketch,105,sketch/squirrel/sketch_282_000184.jpg,train
sketch,124,sketch/whale/sketch_337_000110.jpg,train
sketch,10,sketch/bee/sketch_027_000092.jpg,val
sketch,50,sketch/fence/sketch_112_000047.jpg,train
sketch,109,sketch/submarine/sketch_294_000131.jpg,test
sketch,47,sketch/elephant/sketch_104_000043.jpg,train
sketch,90,sketch/purse/sketch_235_000139.jpg,test
sketch,108,sketch/string_bean/sketch_293_000013.jpg,test
sketch,45,sketch/duck/sketch_100_000151.jpg,train
sketch,69,sketch/lion/sketch_175_000240.jpg,train
sketch,64,sketch/horse/sketch_148_000036.jpg,val
sketch,103,sketch/speedboat/sketch_276_000036.jpg,train
sketch,105,sketch/squirrel/sketch_282_000048.jpg,train
sketch,68,sketch/leaf/sketch_168_000098.jpg,train
sketch,100,sketch/shoe/sketch_260_000048.jpg,train
sketch,1,sketch/alarm_clock/sketch_003_000157.jpg,test
sketch,16,sketch/bus/sketch_048_000212.jpg,train
sketch,110,sketch/swan/sketch_297_000225.jpg,train
sketch,52,sketch/flamingo/sketch_118_000101.jpg,test
sketch,86,sketch/pillow/sketch_224_000009.jpg,test
sketch,45,sketch/duck/sketch_100_000122.jpg,train
sketch,102,sketch/snake/sketch_270_000247.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000359.jpg,train
sketch,103,sketch/speedboat/sketch_276_000360.jpg,train
sketch,29,sketch/ceiling_fan/sketch_066_000007.jpg,val
sketch,38,sketch/crab/sketch_083_000088.jpg,test
sketch,120,sketch/truck/sketch_326_000221.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000142.jpg,test
sketch,57,sketch/giraffe/sketch_130_000067.jpg,train
sketch,79,sketch/panda/sketch_209_000036.jpg,train
sketch,121,sketch/umbrella/sketch_329_000012.jpg,train
sketch,125,sketch/zebra/sketch_344_000049.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000161.jpg,train
sketch,97,sketch/sea_turtle/sketch_256_000135.jpg,train
sketch,51,sketch/fish/sketch_117_000079.jpg,train
sketch,28,sketch/cat/sketch_065_000129.jpg,val
sketch,99,sketch/sheep/sketch_259_000344.jpg,train
sketch,106,sketch/strawberry/sketch_291_000016.jpg,test
sketch,73,sketch/monkey/sketch_187_000148.jpg,train
sketch,69,sketch/lion/sketch_175_000184.jpg,train
sketch,90,sketch/purse/sketch_235_000091.jpg,val
sketch,97,sketch/sea_turtle/sketch_256_000048.jpg,test
sketch,25,sketch/canoe/sketch_061_000120.jpg,train
sketch,72,sketch/microphone/sketch_185_000055.jpg,val
sketch,73,sketch/monkey/sketch_187_000116.jpg,val
sketch,97,sketch/sea_turtle/sketch_256_000049.jpg,train
sketch,53,sketch/flower/sketch_122_000151.jpg,train
sketch,8,sketch/bathtub/sketch_022_000040.jpg,val
sketch,47,sketch/elephant/sketch_104_000262.jpg,train
sketch,48,sketch/eyeglasses/sketch_108_000029.jpg,train
sketch,59,sketch/grapes/sketch_133_000206.jpg,test
sketch,46,sketch/dumbbell/sketch_101_000009.jpg,val
sketch,100,sketch/shoe/sketch_260_000549.jpg,train
sketch,55,sketch/fork/sketch_125_000036.jpg,train
sketch,72,sketch/microphone/sketch_185_000087.jpg,test
sketch,104,sketch/spider/sketch_277_000553.jpg,train
sketch,74,sketch/mosquito/sketch_189_000101.jpg,train
sketch,51,sketch/fish/sketch_117_000059.jpg,train
sketch,67,sketch/laptop/sketch_167_000045.jpg,val
sketch,1,sketch/alarm_clock/sketch_003_000007.jpg,train
sketch,96,sketch/screwdriver/sketch_255_000102.jpg,train
sketch,68,sketch/leaf/sketch_168_000227.jpg,train
sketch,46,sketch/dumbbell/sketch_101_000047.jpg,test
sketch,103,sketch/speedboat/sketch_276_000368.jpg,train
sketch,26,sketch/carrot/sketch_063_000030.jpg,val
sketch,123,sketch/watermelon/sketch_335_000035.jpg,val
sketch,123,sketch/watermelon/sketch_335_000075.jpg,train
sketch,94,sketch/rifle/sketch_244_000061.jpg,test
sketch,62,sketch/helicopter/sketch_143_000161.jpg,test
sketch,105,sketch/squirrel/sketch_282_000171.jpg,train
sketch,63,sketch/helmet/sketch_144_000111.jpg,train
sketch,25,sketch/canoe/sketch_061_000098.jpg,train
sketch,10,sketch/bee/sketch_027_000107.jpg,test
sketch,41,sketch/dog/sketch_092_000250.jpg,train
